question|document_page_content|similarity_score
Подскажите, как пересдать экзамен, если есть неверные ответы?|['В этом случае вопросы будут идти за своими материалами, не группируясь в экзамен в конце курса.', 'При прохождении курса студентом, он не будет отправляться на проверку после каждого вопроса, а только когда будут отвечены все вопросы.', 'Эта настройка позволит вам гибче настраивать прохождение курсов сотрудниками, но мы настоятельно советуем не отключать экзаменационность у открытых вопросов, так вы сможете лучше проверить усвоение материала своими сотрудниками.']|0.31910354
Подскажите, как пересдать экзамен, если есть неверные ответы?|['Сотрудник заполняет ответы и нажимает по кнопке продолжить, после чего курс переходит в состояние ожидания проверки от тренера.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642109/original/Fm-IavmN1RzDHutYcjiQEeDIW_hQKIZIiw.png?1646058289\nПосле проверки тренером экзамен либо становится пройденным либо требует пересдачи.', 'Когда слушатель зайдет в курс с экзаменом требующим пересдачи, то он увидит в каких вопросах ошибся и сможет прочитать комментарии тренера.']|0.32107663
Менеджеры могут и писать курс и проходить его потом?|['Каждый раз, когда очередной слушатель курса напишет экзамен, тренеру будет приходить уведомление с указанием кто и в каком курсе написал экзамен, а также со ссылкой на страницу участников:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642052/original/XMZpxNyI17K1-0c0DhoQdhYSo0fln2Ohmw.png?1646058247\nУведомление приходит только при ответе на открытые вопросы, которые требуют проверки тренера, если сотрудник отвечает на закрытый вопрос, неважно, экзаменационный он или нет, уведомление не придет.', 'Информация о непройденных курсах, а также незавершенных обязательных курсах будет видна на рабочем столе сотрудника и его руководителя:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642049/original/KUQs8T-qmZaHusrYxdWONa-wQYapcDX1gA.png?1646058246']|0.28908017
Менеджеры могут и писать курс и проходить его потом?|['В этом случае, в курс будут добавлены все подчиненные данного руководителя.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641951/original/z6eqjlS34FqAuXWRXkcKSzB9-Bn5E1NEPg.png?1646058173\nВ нашем примере, т.к. курс предназначен для всех сотрудников компании, добавим в него генерального директора со всеми его подчиненными.', 'В результате получим курс со всеми сотрудниками проекта в списке участников.']|0.30727315
Менеджеры могут и писать курс и проходить его потом?|['Как только сотрудник отправит обязательный курс на проверку, метрики станут ему доступны.', 'Если курс будет пройден не верно, метрики опять заблокируются.']|0.3081594
Менеджеры могут и писать курс и проходить его потом?|['Он не видит, кому еще назначен этот курс, кто является тренером.', 'Владелец проекта по умолчанию имеет доступ ко всем действиям в академии.', 'Он же назначает Администратора и Создателя курсов в настройках доступов:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641771/original/vcDHu7uj_2Sb1ZoWKHLAWV8T_f1wkjVNSQ.png?1646058042\n\n### С чего начать настройку\nДля начала стоит помнить, что Академия работает в тесной связке с Базой знаний, и первые действия начинаются именно с неё:\nhttps://www.youtube.com/embed/esLVA9YBT04\n\n#### Шаг 1.']|0.30968395
Подскажите, пожалуйста, как перенести статью из папки в папку|"['Если требуется переместить статью в другую категорию или раздел, нужно нажать на кнопку “Изменить расположение” (пиктограмма “карандаша” над названием статьи) и выбрать в выпадающем окне нужный вам раздел или категорию:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640965/original/9v_8gTcYky_xVeLn1SDTvRfRsi-QRmVvlQ.png?1646057550\n\n### Удаление статей и разделов\nЕсли вам нужно удалить созданный раздел, зайдите в него и нажмите на шестеренку настроек справа от названия раздела, выберите ""Редактирование раздела"":\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73033754107/original/VahkJvvzPD6Y8_9q6fM-m9LI_l-7gMNQKA.png?1669900400\nВ открывшемся окне нажмите на ""Удалить"", раздел вместе со статьями в нем будет полностью удален.', 'Если вам нужно удалить статью, зайдите в нее, в правом верхнем углу нажмите на три точки, выберите ""Удалить"".', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73033754384/original/t88EGPUTaUiyA3FqOqfAVpjYwfuJGsq9ZQ.png?1669900551\n\n### Публичный раздел\nВ Platrum можно поделиться содержимым раздела с другими людьми без доступа к проекту по внешней ссылке.']"|0.32559478
Подскажите, пожалуйста, как перенести статью из папки в папку|"['В раскрывшемся окне выберите нужные статьи, нажав на нужную.', 'Если в курс нужно добавить несколько статьей из одной папки, нажмите на + рядом с названием папки.', 'В примере ниже это папка ""Правила"".']"|0.33303428
Подскажите, пожалуйста, как перенести статью из папки в папку|['При этом, внутри папки ест статья, у которой доступ есть только у руководителя отдела продаж.', 'Такую статью обычные сотрудники видеть не будут.', '### Комментирование\nСотрудники, выбранные в поле “Кто может работать с комментариями в статье” получают возможность оставлять в статье комментарии и предлагать исправления без возможности редактировать статью.']|0.34872574
Подскажите, пожалуйста, как перенести статью из папки в папку|['В нем вы можете выбрать другой тип расхода или отдел, в который нужно перенести этот тип со всеми вложенными в него.', 'Например, если вы приняли решение, что расходы на подбор сотрудников в каждый отдел должны учитываться к этому отделу (чтобы учитываться в его маржинальности), а не к отделу персонала.', 'Тогда, вместо удаления старых типов и создания новых в нужном отделе, вы просто их перенесете.']|0.35639873
Подскажите, возможно ли в текстовом редакторе внутри базы знаний сделать картинку- полоску для разделения текста.|['Если вы столкнулись с ситуацией, когда у вас текст наезжает сам на себя или не влезает в границы блока, вам необходимо увеличить размер блока, чтобы для текста было больше места.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003438160/original/t0tzUdXfgTdi2a8KaoZE3UXzH59OTt_DaQ.png?1645704080\nДля этого:\n- Перейдите в режим редактирования структуры;\n- Наведите курсор на нижнюю или боковую границу блока (в зависимости от того, как вы хотите ее растянуть: вширь или в длину), появится двойная стрелка;\n- Зажмите левую кнопку мыши и потяните границу в нужную сторону.', 'После сохранения текст станет отображаться корректно:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003438157/original/tMdmpP5VD0eFaQtUtr-jf1crfhw9Nh8oTw.png?1645704080']|0.28513733
Подскажите, возможно ли в текстовом редакторе внутри базы знаний сделать картинку- полоску для разделения текста.|['- Как настроить отображение доп.поля под отделом?', '- Как добавить отдел между двумя существующими по вертикали?', '- Что делать, если текст наезжает друг на друга?']|0.28795803
Подскажите, возможно ли в текстовом редакторе внутри базы знаний сделать картинку- полоску для разделения текста.|"['Чтобы настроить поле таким образом, вам нужно открыть режим редактирования структуры -> Настройки -> Дополнительные поля.', 'Напротив поля нажать на кнопку с тремя точками и там включить чекбокс ""Выводить под блоком""\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003438161/original/JBq5-kPpWNuZiHIP75CwD8PkqrjOP0ELEA.png?1645704081\n\n#### Как добавить отдел между двумя существующими по вертикали?', 'Например, у вас есть Отдел продаж с должностью руководителя, в который входят направления теплых и холодных продаж.']"|0.2899433
Подскажите, возможно ли в текстовом редакторе внутри базы знаний сделать картинку- полоску для разделения текста.|"['В будущем это будет доработано.', '|\nЕсли вы допустили ошибку, можно отменить действие, либо, наоборот, вернуть последнее отмененное, для этjго в левом верхнем углу есть соответствующие кнопки:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641248/original/MBGkK5vb0ZLRRczUEc3iOogUOW3gqCTxrA.png?1646057732\nОтменить действие можно также по команде Ctrl+Z.', 'Перенести свою базу знаний с другого ресурса в Platrum возможно, редактор поддерживает вставку текста из других документов с сохранением основных стилей и заголовков.']"|0.29600894
новости в компании каждый сотрудник может публиковать?|['Также такие сотрудники будут видеть статью, даже если она еще в статусе черновика, так как они должны участвовать в работе над этой статьей.', 'Если на комментарий или предложение будет реакция, сотруднику придет письмо на почту с уведомлением об этом.', 'Также такой сотрудник может просматривать историю комментариев.']|0.29804343
новости в компании каждый сотрудник может публиковать?|['На каждую должность можно выбрать любое количество сотрудников.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003441642/original/KhDZnwj50xPuCFvL85eU6vm2m5Ft_6vzxg.png?1645707730\nЗдесь же вы можете снять сотрудника с поста, удалив его из поля.', 'После внесения изменений нужно нажать на кнопку «Сохранить».']|0.3230323
новости в компании каждый сотрудник может публиковать?|['Сможете проверить работу нашего Task manager, который упростит постановку задач своим сотрудникам (На старте вам доступно до 100 задач в месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614114/original/QQPmVw30v7LAiq6OOtX6sZhq0_CntK2rsg.png?1656602695\n5.', 'Проверите, как удобно вести свою базу знаний для хранения и публикации информации внутри компании (На старте вам доступно создание до 20 статей).']|0.32632443
новости в компании каждый сотрудник может публиковать?|['# Совместная работа над документами\n\n\n\n## О чем эта статья?', 'С помощью данной механики вы можете организовать процесс совместной работы над документом всеми заинтересованными лицами.', 'Ваши коллеги смогут предлагать свои изменения и участвовать в обсуждении, а вы легко сможете принять или отклонить изменения в один клик.']|0.3278471
Здравствуйте есть api на бронирование?|['Т.е если время бронирования истекло - запись удалить нельзя.', 'Если вам не удобно пользоваться календарным представлением, вы можете открыть окно бронирования:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946997/original/ZFTR9S1ueAGV7KzbnOCqZatKPN9KBqG70w.png?1651847628\nЗдесь в более удобном формате вы сможете выбрать нужное время и увидеть, какие переговорные комнаты доступны на данное время.', '### Доступы\nДанный раздел доступен всем сотрудникам компании.']|0.29627705
Здравствуйте есть api на бронирование?|['# Бронирование\n\n\nДанная функциональность предназначена для удобного бронирования чего-либо, например, переговорных комнат.', 'Содержание\n- Как начать?', '- Как забронировать?']|0.32278532
Здравствуйте есть api на бронирование?|['Создаем пространство и заполняем все необходимые поля:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946993/original/8iucF4dDlib0Xd6nilgMnzPbapZdA9Gxxw.png?1651847626\nПосле добавления переговорных комнат, вы можете добавить их к какой либо категории, создав ее в соответствующем разделе:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946995/original/2VmG3MP4zhAWfg3vdce8paHLcXUaLgQ8PA.png?1651847627\nВажно\n: Убедитесь, что вы открыли данный раздел в настройках:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946994/original/sdlkstLaixOpTI0Z-Eayphn5NoE8gC6xjA.png?1651847627\n\n### Как забронировать?', 'Любой сотрудник может зайти в раздел, и забронировать необходимую ему переговорную комнату.', 'Для начала, необходимо нажать на время в нужной комнате:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946996/original/x8v9UfdfPL4BjTfk_ezwbEhU5nMBgeoEdw.png?1651847627\nЧтобы увеличить время - потяните за ячейку:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946999/original/9qdzn6ioDc9yjjiXWV82OhekBl4aLYPlWg.png?1651847628\nДля удобства, вы можете раскрыть окно комнаты, чтобы бронировать на другой день:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008947000/original/YquYOeGMA6yxUQ_-w2BCRUl_Oo9qhA2nCg.png?1651847628\nДля удаления брони, нажмите на нее заново:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946998/original/bCcWsyH1q2JMYKLsjmncHsStb7FzqznDog.png?1651847628\nВажно\n: исторические данные удалять нельзя.']|0.36952373
Здравствуйте есть api на бронирование?|['Вы можете проверить, как удобно планировать свой бюджет в Platrum (На старте вам доступно до 20 заявок/месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614131/original/fHAs8lobn9ueFjol2GHf1FwGbvTHIlgDlw.png?1656602701\n9.', 'Тут вы можете контролировать учет офисного оборудования, его закупку а так же амортизацию (На старте вам доступно до 50 товаров).']|0.37213898
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|['Он не видит, кому еще назначен этот курс, кто является тренером.', 'Владелец проекта по умолчанию имеет доступ ко всем действиям в академии.', 'Он же назначает Администратора и Создателя курсов в настройках доступов:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641771/original/vcDHu7uj_2Sb1ZoWKHLAWV8T_f1wkjVNSQ.png?1646058042\n\n### С чего начать настройку\nДля начала стоит помнить, что Академия работает в тесной связке с Базой знаний, и первые действия начинаются именно с неё:\nhttps://www.youtube.com/embed/esLVA9YBT04\n\n#### Шаг 1.']|0.25967577
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|['После добавления сотрудников, некоторым из них можно назначить роль тренера, чтобы они могли проверять результаты коллег.', 'По каждому сотруднику в курсе отображается прогресс.', 'Добавить первых участников можно\nпо инструкции.']|0.27423555
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|"['Если у вас уже добавлены сотрудники и настроены права для них, чтобы не повторять действие для каждого нового сотрудника, можно в поле ""Права как у"" выбрать сотрудника, у которого уже есть необходимый набор прав. Например, если у вас уже добавлен администратор базы знаний и академии, и вам нужен еще один такой же сотрудник, вы в данном поле можете выбрать его из выпадающего списка.', '##### Массовое добавление\nУдобно, если вам нужно добавить много сотрудников за раз.\nДля этого напишите на каждой строке через запятую email, имя и фамилию пользователя, пароль:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003441369/original/O3s6tQbgLcwaq3jQOiCKs4UJ51uOWpB2kg.png?1645707542\nОбратите внимание:\nесли сотрудник уже зарегистрирован в Platrum, то у него останется его действующий пароль, даже если при добавлении в ваш проект вы пропишите ему новый.', '##### Если у сотрудников нет почты\nБывают ситуации, когда нужно добавить сотрудников без электронной почты.']"|0.2762756
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|['В этом случае, в курс будут добавлены все подчиненные данного руководителя.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641951/original/z6eqjlS34FqAuXWRXkcKSzB9-Bn5E1NEPg.png?1646058173\nВ нашем примере, т.к. курс предназначен для всех сотрудников компании, добавим в него генерального директора со всеми его подчиненными.', 'В результате получим курс со всеми сотрудниками проекта в списке участников.']|0.27863273
Работает ли Платрум в Азербайджане?|['Таким образом сотрудники смогут работать с Platrum только из вашего офиса.', '##### Брендирование\nС помощью данного функционала вы сможете установить ваш проект на свой собственный домен, чтобы сотрудникам было проще взаимодействовать с сервисом, а так же кастомизировать его, сменив название компании и добавив свой логотип, которые будут отображаться в строке браузера:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73031444155/original/atJaLdT2raTVALN8-J1_iT0lhIaX_alZmQ.png?1668415869\n\n##### Периодический бекап данных с отправкой архива на почту\nДанный функционал создан для того, чтобы вы не волновались за утерю своих данных.', 'Например, какой-то сотрудник случайно или по злому умыслу удалил все данные с вашего проекта (Например, все статьи из Базы знаний, все курсы Академии или всех Сотрудников).']|0.34277683
Работает ли Платрум в Азербайджане?|['Вы можете проверить, как удобно планировать свой бюджет в Platrum (На старте вам доступно до 20 заявок/месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614131/original/fHAs8lobn9ueFjol2GHf1FwGbvTHIlgDlw.png?1656602701\n9.', 'Тут вы можете контролировать учет офисного оборудования, его закупку а так же амортизацию (На старте вам доступно до 50 товаров).']|0.34455943
Работает ли Платрум в Азербайджане?|"['Он предназначен для того, чтобы вы познакомились с нашем сервисом подробнее, смогли ""Пощупать"" его.', 'На бесплатном тарифе вы можете без ограничений:\n1.', 'Создавать структуру своей компании\n, чтобы увидеть преимущества работы именно с Platrum.']"|0.35103112
Работает ли Платрум в Азербайджане?|['В нем можно создавать отдельные каналы (чаты) и быстро обмениваться текстовыми сообщениями, аудио и видеозаписями, фотографиями, документами и файлами.', '## Тариф\nЧтобы начать пользоваться мессенджером Platrum, ваш тариф должен включать его.', 'На текущий момент вы можете обратиться в нашу поддержку, чтобы приобрести тариф, который включает в себя мессенджер.']|0.3597486
в БП есть опция отмены создания БП?|"['В будущем это будет доработано.', '|\nЕсли вы допустили ошибку, можно отменить действие, либо, наоборот, вернуть последнее отмененное, для этjго в левом верхнем углу есть соответствующие кнопки:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641248/original/MBGkK5vb0ZLRRczUEc3iOogUOW3gqCTxrA.png?1646057732\nОтменить действие можно также по команде Ctrl+Z.', 'Перенести свою базу знаний с другого ресурса в Platrum возможно, редактор поддерживает вставку текста из других документов с сохранением основных стилей и заголовков.']"|0.3491432
в БП есть опция отмены создания БП?|"['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026381396/original/qMI2szUpZ0-X5R8lmdHyONOaXJdIFUHJnQ.png?1664821480\nДопустим, кандидат отклонил предложение, тогда мы пропишем вариант ""Отказ"" с открытием следующего шага, где исполнитель укажет причину отказа.', 'Все шаги и процессы прописываются вами, после чего могут быть доступны для выбора в других шагах процесса.', 'Когда вы завершите создание процесса, нажмите на ""Создать"" в правом верхнем углу страницы создания процесса.']"|0.36292565
в БП есть опция отмены создания БП?|['Вы можете проверить, как удобно планировать свой бюджет в Platrum (На старте вам доступно до 20 заявок/месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614131/original/fHAs8lobn9ueFjol2GHf1FwGbvTHIlgDlw.png?1656602701\n9.', 'Тут вы можете контролировать учет офисного оборудования, его закупку а так же амортизацию (На старте вам доступно до 50 товаров).']|0.37993783
в БП есть опция отмены создания БП?|['Например, позвонить клиенту и утвердить правки в дизайне упаковки.', '2.', 'Вы можете настроить бизнес-процесс, через который ваши сотрудники будут уходить в отпуск.']|0.3831567
есть ли у БП параметр успешности\неуспешности закрытия? Н-р, при выборе одного селекта + завершить БП будет помечен как успешно закрытый, другого + завершить - как неуспешно закрытый.|['Тогда при переходе на текущий шаг процесс будет считаться автоматически завершенным.', 'Затем вам нужно продумать, какие результаты выполнения шага могут быть?', 'В нашем случае мы можем договориться с кандидатом о выходе, а можем не сойтись в каких-то вопросах, за чем последует отказ.']|0.35893178
есть ли у БП параметр успешности\неуспешности закрытия? Н-р, при выборе одного селекта + завершить БП будет помечен как успешно закрытый, другого + завершить - как неуспешно закрытый.|"['После выполнения действий нажимаем одну из соответствующих кнопок по итогам разговора с соискателем.', 'Допустим, соискатель сказал, что ему неинтересна вакансия, тогда мы нажмем на отказ и укажем причину:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026339750/original/kgjoMUoyUgCK5bin7M-UlJMWaeFGFBxjbA.png?1664807922\nЕсли же у нас получится договориться с соискателем, мы нажмем ""Провести первичное собеседование"", укажем дату собеседования и добавим комментарий, если он нужен:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026340758/original/Mn-1cP436kzVYcmt_F2DJEkLOecckyGhug.png?1664808116\nАбсолютно все указанные поля настраиваются вами при создании бизнес-процесса, вы сможете задать в шаге именно те действия, что нужны вам.', 'Таким образом, мы проходим по шагам, указанным в бизнес-процессе.']"|0.3721696
есть ли у БП параметр успешности\неуспешности закрытия? Н-р, при выборе одного селекта + завершить БП будет помечен как успешно закрытый, другого + завершить - как неуспешно закрытый.|['То, какие дни считаются выходными, а какие рабочими, берется из общих настроек проекта.', 'Относительно процента накопления будет высчитываться отклонение от плана - оно может быть как в большую, так и в меньшую сторону.', 'Благодаря этому вы \xa0сможете посмотреть, насколько вы близки к выполнению плана по приросту выручки в любой момент времени.']|0.37479955
есть ли у БП параметр успешности\неуспешности закрытия? Н-р, при выборе одного селекта + завершить БП будет помечен как успешно закрытый, другого + завершить - как неуспешно закрытый.|['Когда все шаги по бизнес-процессу будут выполнены, процесс будет считаться закрытым:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026292920/original/HHsdz_sFjSpji1Ks8fHHdcBt0EYYW2YPoQ.png?1664790826\nНа верхней панели процесса вы можете увидеть постановщика, название процесса, шаг, на котором процесс сейчас находится, дедлайн по всему процессу, карту процесса и более подробную историю действий по процессу.', '### Дата завершения процесса\nДата завершения бизнес-процесса рассчитывается автоматически, исходя из количества дней, которое дается на выполнение всех вместе взятых шагов в бизнес-процессе.', 'Вы можете изменить дату завершения процесса, нажав на нее.']|0.37611467
как сделать чтоб сотрудник мог видеть и вносить суммы в расходах и доходах только своей кассы и типов его отдела|['В нем вы можете выбрать другой тип расхода или отдел, в который нужно перенести этот тип со всеми вложенными в него.', 'Например, если вы приняли решение, что расходы на подбор сотрудников в каждый отдел должны учитываться к этому отделу (чтобы учитываться в его маржинальности), а не к отделу персонала.', 'Тогда, вместо удаления старых типов и создания новых в нужном отделе, вы просто их перенесете.']|0.2832497
как сделать чтоб сотрудник мог видеть и вносить суммы в расходах и доходах только своей кассы и типов его отдела|['В нем вы можете выбрать другой тип расхода или отдел, в который нужно перенести этот тип со всеми вложенными в него.', 'Например, если вы приняли решение, что расходы на подбор сотрудников в каждый отдел должны учитываться к этому отделу (чтобы учитываться в его маржинальности), а не к отделу персонала.', 'Тогда, вместо удаления старых типов и создания новых в нужном отделе, вы просто их перенесете.']|0.2832497
как сделать чтоб сотрудник мог видеть и вносить суммы в расходах и доходах только своей кассы и типов его отдела|"['Например, у вас есть разнорабочие или внешние наемные сотрудники, которые участвуют в работе компании, но не могут видеть внутренние данные штатных сотрудников и не пользуются личным кабинетом.', 'Переключать статус сотрудника можно только будучи владельцем проекта либо если владелец дал вам соответствующий доступ (раздел ""Настройки"" - ""Доступы"" - в блоке ""Биллинг"" - ""Тарификация пользователей"").', 'При этом у пользователя также должен быть базовый доступ на просмотр структуры.']"|0.2844572
как сделать чтоб сотрудник мог видеть и вносить суммы в расходах и доходах только своей кассы и типов его отдела|['Он будет иметь возможность управлять балансом фондов.', 'Обратите внимание: этот доступ позволит видеть все фонды и их балансы, но сам по себе он не дает доступ на просмотр всех заявок.', 'Поэтому если у сотрудника по должности есть на это ограничение, ему понадобится еще доступ на просмотр всех заявок.']|0.29058173
Как создать виджет в дашбоорд?|['Также дашборд можно настроить для личного использования руководителем.', 'Например руководитель отделения может вывести на него ключевые метрики начальников подчиненных отделов и на одном экране видеть общую картину и узкие места.', 'https://www.youtube.com/embed/8hiiG4AAcFo?list=PLW1EmxdCk9RLifE7Rz6ZvsasPB1QrtGA9\n\n### Как настроить дашборд\n\n#### Создание\nДля создания и настройки дашборда вам нужно просто добавить на него нужные виджеты.']|0.26815253
Как создать виджет в дашбоорд?|['Например, если у вас виджеты имеют ширину в 4 ячейки, то настроив кол-во колонок в 12 вы выстроите виджеты по 3 в ряд (3*4 = 12):\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732507/original/LKRH3NZj-StP0REMe0AHiYU0WiGdFyAkkQ.png?1646155980\nЕсли вы не хотите публично показывать значения метрик (при выводе где-нибудь на экран в офисе), то у каждого виджета есть настройка “Скрыть левую шкалу”, таким образом будет виден только график:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732516/original/RYwKL7X4fJYmnyJZrtqVBOjH0cMljOj_-w.png?1646155982\nИ дополнительно дашборд можно перевести в режим демонстрации (также для вывода куда-то на экран), в котором скрывается левое меню:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732513/original/-Fji8ZC-LXh_di9XrFuYQ8WLHYZE0T0KGw.png?1646155980\n\n### Доступы\nДоступ к дашборду можно выдать сразу всем сотрудникам, либо конкретным должностям.', 'По умолчанию доступ на просмотр есть только у владельца дашборда.', 'Доступ на редактирование всегда остается только у владельца дашборда (в дальнейшем добавим возможность его передать).']|0.27853602
Как создать виджет в дашбоорд?|"['Это делается по кнопке ""Добавить виджет"".', 'В раскрывшемся окне вы можете выбрать нужные метрики, а также можете выбрать опцию iframe (про нее чуть дальше).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732504/original/ciP5LKrfZUB5HJSJ4sTDW2gHdLzxu_qh_Q.png?1646155979\nЕсли у вас нет кнопки ""Добавить виджет"" убедитесь, что вы владелец дашборда (только владелец может редактировать свой дашборд) и что вам доступны метрики (у вас или у ваших подчиненных должны быть назначены метрики).']"|0.28136435
Как создать виджет в дашбоорд?|['#### Настройка отображения\nПосле добавления виджетов их можно отсортировать в любом нужном вам порядке.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732514/original/sSqCa5dEFhDlpZdB0zf_Tcso8JOdP90fdw.png?1646155982\nДашборд построен в виде невидимой сетки.', 'Каждый виджет занимает определенное число колонок и строк (это видно в настройках виджета):\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732505/original/JO5rX7gpguVJ643xZLEzLTTzaKoIGv6NJw.png?1646155979\nПри этом вы можете отредактировать общее кол-во колонок в строке, чтобы отрегулировать размеры виджетов.']|0.2983178
работает ли Platrum в Китае?|"['Он предназначен для того, чтобы вы познакомились с нашем сервисом подробнее, смогли ""Пощупать"" его.', 'На бесплатном тарифе вы можете без ограничений:\n1.', 'Создавать структуру своей компании\n, чтобы увидеть преимущества работы именно с Platrum.']"|0.36306655
