question|document_page_content|similarity_score
Как вставить тесты и практические задания в обучающий курс?|['Эта настройка позволит вам гибче настраивать прохождение курсов сотрудниками, но мы настоятельно советуем не отключать экзаменационность у открытых вопросов, так вы сможете лучше проверить усвоение материала своими сотрудниками.']|0.2948724
Как вставить тесты и практические задания в обучающий курс?|['По каждому сотруднику в курсе отображается прогресс.', 'Добавить первых участников можно\nпо инструкции.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525542)\n\n#### Шаг 4.', 'Добавляем экзамен\nЭкзамены автоматически формируются из открытых вопросов, которые вы включили в курс. При этом по желанию вы можете любой вопрос теста назначить экзаменационным.', 'Экзамен становится доступен сотруднику на самом последнем шаге курса.', 'Подробнее о работе экзаменов и тренеров описано\nв статье.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525543)\n\n#### Шаг 5.']|0.29661295
Подскажите, как пересдать экзамен, если есть неверные ответы?|['Это позволяет убедиться, что сотрудник точно знает ответы на все вопросы и хорошо ознакомлен с материалом, а не просто угадал ответ в первый раз.']|0.32614103
Подскажите, как пересдать экзамен, если есть неверные ответы?|['# Экзамены\n\n\nСОДЕРЖАНИЕ\n- Экзамен\n- Проверка экзамена тренером\n- Настройка блокировки курса\nО том, как создаются и проверяются экзамены, есть раздел в нашем коротком видео:\nhttps://www.youtube.com/embed/esLVA9YBT04\n\n### Экзамен\nКогда сотрудник пройдет все шаги с материалами и тестами курса, он попадет на шаг с экзаменом.', 'Экзамен содержит все экзаменационные вопросы.', 'Такие вопросы также, как и остальные, относятся к конкретным статьям, но не выводятся в шагах с тестами.', 'Сотрудник заполняет ответы и нажимает по кнопке продолжить, после чего курс переходит в состояние ожидания проверки от тренера.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642109/original/Fm-IavmN1RzDHutYcjiQEeDIW_hQKIZIiw.png?1646058289\nПосле проверки тренером экзамен либо становится пройденным либо требует пересдачи.', 'Когда слушатель зайдет в курс с экзаменом требующим пересдачи, то он увидит в каких вопросах ошибся и сможет прочитать комментарии тренера.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642112/original/7fxjiUqb5WdoJEsQActwiOEogtzcPnrISw.png?1646058289\nПо кнопке «Пересдать» сотрудник сможет заново ответить на неверно отвеченный вопрос.']|0.3403769
Подскажите, как пересдать экзамен, если есть неверные ответы?|['Эта настройка позволит вам гибче настраивать прохождение курсов сотрудниками, но мы настоятельно советуем не отключать экзаменационность у открытых вопросов, так вы сможете лучше проверить усвоение материала своими сотрудниками.']|0.34096906
Подскажите, как пересдать экзамен, если есть неверные ответы?|['Можно выбрать как один, так и несколько правильных вариантов ответа, тогда вопрос будет с множественным выбором.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641847/original/bez6KAIpmM06eoe-2AN6B-yX9YTEvBLM_A.png?1646058107\nЕсли выбран тип вопроса - Открытый вопрос, то можно потребовать от сотрудника прикрепления файла (например, если вопрос предусматривает выполнение тестового задания).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641851/original/pjsf_GlFRN8uPVAJ-BCojyIANli9YlpLxg.png?1646058107\nОткрытый вопрос считается экзаменационным - он не будет показан сотруднику в рамках шага с тестом, а попадет в экзамен (об экзаменах читайте в статье\nЭкзамены (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525543)\n).', 'При этом вы можете сделать экзаменационным и закрытый вопрос , нажав на кнопку в виде академической шапочки.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641849/original/fBR_WBaH2hwnZ4g-uqAed9XNGpS9cg4SwQ.png?1646058107\nЕсли же такая механика вам не подходит и вы хотите, чтобы все вопросы шли за своим материалом, в том числе и открытые, вы можете снять экзаменационность с вопросов, нажав на кнопку в виде академической шапочки.', 'В этом случае вопросы будут идти за своими материалами, не группируясь в экзамен в конце курса.', 'При прохождении курса студентом, он не будет отправляться на проверку после каждого вопроса, а только когда будут отвечены все вопросы.']|0.34458363
Менеджеры могут и писать курс и проходить его потом?|['Информация о непройденных курсах, а также незавершенных обязательных курсах будет видна на рабочем столе сотрудника и его руководителя:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642049/original/KUQs8T-qmZaHusrYxdWONa-wQYapcDX1gA.png?1646058246']|0.29650155
Менеджеры могут и писать курс и проходить его потом?|"['У него нет ограничений в работе с Академией.', '- Создатель курсов -\xa0сотрудник с таким доступом может создавать курсы, назначать участников, тренеров, проверять результаты участников.', 'Он является ""мини-администратором"" в тех курсах, которые создал он сам.', 'При этом в курсах, назначенных на него, он равен в правах обычному сотруднику\n- Тренер -\xa0сотрудник, который может видеть прогресс всех участников курса, где он назначен тренером, и проверять результаты экзаменов.', 'Тренера может назначить Администратор академии или Создатель курсов среди участников курса.', 'Тренеров среди участников можно отличить по отсутствию шкалы прогресса, а также иконке академической шапочки.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641772/original/8O55yQk7bW2L2w_XvcoQ1KQSMzj5x5qzaw.png?1646058042\n- Участник\xa0- участником курса становится любой сотрудник, которому назначили курс к прохождению.']"|0.30297711
Менеджеры могут и писать курс и проходить его потом?|['Исходя из статей в Базе знаний, вы можете создавать курсы для контроля знаний сотрудников - создавать тесты и экзамены внутри курса (На старте вам доступно до 5 курсов).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614129/original/EAf8tsGAMjLp6JOo17SqQNAD4VB34BJMag.png?1656602701\n7.', 'Тут вы сможете отслеживать свои поступления/траты/перемещения средств внутри компании.', 'На старте вам доступно до 50 транзакций в месяц:\n- 20 транзакций дохода;\n- 20 транзакций расхода;\n- 10 транзакций перемещения.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614127/original/tf7CTUiCPnaBY8_UNHqMRlrQacgsap_nQg.png?1656602701\n8.', 'Вы можете проверить, как удобно планировать свой бюджет в Platrum (На старте вам доступно до 20 заявок/месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614131/original/fHAs8lobn9ueFjol2GHf1FwGbvTHIlgDlw.png?1656602701\n9.']|0.30695125
Менеджеры могут и писать курс и проходить его потом?|['Как только сотрудник отправит обязательный курс на проверку, метрики станут ему доступны.', 'Если курс будет пройден не верно, метрики опять заблокируются.']|0.30845034
Подскажите, пожалуйста, как перенести статью из папки в папку|"['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640956/original/MRn3EmBP2mnWs6BMx9DS-TCxYMggR7L_AA.png?1646057547\nТаким образом можно перемещать статью можно внутри родительской подкатегории.', 'Если требуется переместить статью в другую категорию или раздел, нужно нажать на кнопку “Изменить расположение” (пиктограмма “карандаша” над названием статьи) и выбрать в выпадающем окне нужный вам раздел или категорию:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640965/original/9v_8gTcYky_xVeLn1SDTvRfRsi-QRmVvlQ.png?1646057550\n\n### Удаление статей и разделов\nЕсли вам нужно удалить созданный раздел, зайдите в него и нажмите на шестеренку настроек справа от названия раздела, выберите ""Редактирование раздела"":\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73033754107/original/VahkJvvzPD6Y8_9q6fM-m9LI_l-7gMNQKA.png?1669900400\nВ открывшемся окне нажмите на ""Удалить"", раздел вместе со статьями в нем будет полностью удален.', 'Если вам нужно удалить статью, зайдите в нее, в правом верхнем углу нажмите на три точки, выберите ""Удалить"".', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73033754384/original/t88EGPUTaUiyA3FqOqfAVpjYwfuJGsq9ZQ.png?1669900551\n\n### Публичный раздел\nВ Platrum можно поделиться содержимым раздела с другими людьми без доступа к проекту по внешней ссылке.', 'Для этого нужно сделать раздел ""публичным"".', 'Для этого нужно нажать на шестеренку рядом с названием раздела, выбрать ""Редактирование раздела"" и далее включить переключатель ""Сделать раздел публичным"".', 'Ниже можно изменить URL статьи, если тот, который создается по умолчанию, не подходит.']"|0.32567722
Подскажите, пожалуйста, как перенести статью из папки в папку|['Тогда вам нужно нажать на сумму в типе транзакции, у вас раскроется список.', 'В правом верхнем углу списка с транзакциями вы найдете кнопку копирования:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73035868543/original/UuoERkB5hgYGRqaHcIzz3nXjxaNcejCo6Q.png?1671101529']|0.36444607
Подскажите, пожалуйста, как перенести статью из папки в папку|"['При желании его, как и любой другой материал, можно удалить, оставив только статью (для этого нужно навести курсор на материал и кликнуть по корзине).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641957/original/OMvBkN3fjjT175Ww3eIa0rk6Zw-wQysDoA.png?1646058175\nЕсли у вас отсутствует кнопка ""Добавить материал"", значит в Базе знаний еще нет ни одной статьи.', 'Как добавить статьи и вопросы к ним читайте в наших статьях: о том,\nкак создать статью (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525533)\nи\nкак добавить вопросы.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525540)\nСохраните новый курс перед тем, как продолжить.', '### Добавление участников\nПосле того, как вы сохранили курс, можно перейти к добавлению участников.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641963/original/GK1l4a4vUy-nDcAIYsuSAr0GRFDPo5L-cQ.png?1646058175\nСотрудники добавляются не отдельно, а по своим должностям.', 'Например, вы выбираете в списке должностей ""Менеджеры отдела продаж"" и в списке появятся все сотрудники, занимающие эту должность.']"|0.366589
Подскажите, пожалуйста, как перенести статью из папки в папку|"['Для этого перетащите категорию в левом боковом меню на другое место.', 'Категории можно переименовывать.', 'Для этого нажмите на три точки справа от названия категории в боковом меню и выберите ""Переименовать категорию"", введите новое название и нажмите ""Переименовать"".', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73033026883/original/C0v-zB6Zwfmyfqf6tNUwzM1oLZKYXb0Osw.png?1669366111\nЕсли категория стала неактуальна, ее можно удалить.', 'Для этого нажмите на три точки справа от названия категории в боковом меню, выберите ""Удалить категорию"" и подтвердите.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73033026951/original/sooZ6uOH0cNnrUly2foto8S8GA8Sryv6wQ.png?1669366151\nПосле удаления все каналы, которые содержались в категории, возвращаются в категорию ""Каналы"".', 'После удаления категории каналы не удаляются, и вы остаетесь в них как и прежде.']"|0.37162644
Подскажите, возможно ли в текстовом редакторе внутри базы знаний сделать картинку- полоску для разделения текста.|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003438160/original/t0tzUdXfgTdi2a8KaoZE3UXzH59OTt_DaQ.png?1645704080\nДля этого:\n- Перейдите в режим редактирования структуры;\n- Наведите курсор на нижнюю или боковую границу блока (в зависимости от того, как вы хотите ее растянуть: вширь или в длину), появится двойная стрелка;\n- Зажмите левую кнопку мыши и потяните границу в нужную сторону.', 'После сохранения текст станет отображаться корректно:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003438157/original/tMdmpP5VD0eFaQtUtr-jf1crfhw9Nh8oTw.png?1645704080']|0.283299
Подскажите, возможно ли в текстовом редакторе внутри базы знаний сделать картинку- полоску для разделения текста.|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003441193/original/kXi1fKrQHu3Q7ruPnLTlySdBRjGfSThE8g.png?1645707354\nВ открывшемся окне вы увидите новое поле, которое недавно создали.', 'Его можно заполнить\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003441192/original/CeERy8QMlZZdR_Fcvdj7HSyYFF7vy_Dk8A.png?1645707354\n\n## Как изменить расположение поля\nВы можете сделать так, чтобы информация из нового поля отображалась над списком сотрудников либо под ним.', 'Для этого вернитесь в настройки дополнительных полей, как при добавлении нового поля.', 'У того, которое нужно изменить, нажмите на три точки и настройте его на свое усмотрение.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003441188/original/d3bw-YK7qkQnp_quHho5eGEEQlv7Bwdtpg.png?1645707353']|0.31020805
Подскажите, возможно ли в текстовом редакторе внутри базы знаний сделать картинку- полоску для разделения текста.|"['Вы можете добавить на структуру свои поля.', 'Например, это могут быть должностные обязанности сотрудников или вопросы, по которым можно обращаться к тому или иному сотруднику.', 'Эти поля могут быть расположены как внутри блока, так и под ним.', 'В случае, когда поле располагается под блоком, у которого есть подчиненные блоки, поле будет выводиться подо всеми подчиненными боками.', 'Чтобы настроить поле таким образом, вам нужно открыть режим редактирования структуры -> Настройки -> Дополнительные поля.', 'Напротив поля нажать на кнопку с тремя точками и там включить чекбокс ""Выводить под блоком""\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003438161/original/JBq5-kPpWNuZiHIP75CwD8PkqrjOP0ELEA.png?1645704081\n\n#### Как добавить отдел между двумя существующими по вертикали?', 'Например, у вас есть Отдел продаж с должностью руководителя, в который входят направления теплых и холодных продаж.']"|0.3125099
Подскажите, возможно ли в текстовом редакторе внутри базы знаний сделать картинку- полоску для разделения текста.|"['При желании его, как и любой другой материал, можно удалить, оставив только статью (для этого нужно навести курсор на материал и кликнуть по корзине).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641957/original/OMvBkN3fjjT175Ww3eIa0rk6Zw-wQysDoA.png?1646058175\nЕсли у вас отсутствует кнопка ""Добавить материал"", значит в Базе знаний еще нет ни одной статьи.', 'Как добавить статьи и вопросы к ним читайте в наших статьях: о том,\nкак создать статью (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525533)\nи\nкак добавить вопросы.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525540)\nСохраните новый курс перед тем, как продолжить.', '### Добавление участников\nПосле того, как вы сохранили курс, можно перейти к добавлению участников.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641963/original/GK1l4a4vUy-nDcAIYsuSAr0GRFDPo5L-cQ.png?1646058175\nСотрудники добавляются не отдельно, а по своим должностям.', 'Например, вы выбираете в списке должностей ""Менеджеры отдела продаж"" и в списке появятся все сотрудники, занимающие эту должность.']"|0.3171233
новости в компании каждый сотрудник может публиковать?|['Такую статью обычные сотрудники видеть не будут.', '### Комментирование\nСотрудники, выбранные в поле “Кто может работать с комментариями в статье” получают возможность оставлять в статье комментарии и предлагать исправления без возможности редактировать статью.', 'Также такие сотрудники будут видеть статью, даже если она еще в статусе черновика, так как они должны участвовать в работе над этой статьей.', 'Если на комментарий или предложение будет реакция, сотруднику придет письмо на почту с уведомлением об этом.', 'Также такой сотрудник может просматривать историю комментариев.', 'В нашем примере, статьи раздела доступны только сотрудникам отдела продаж.', 'Если потребуется открыть доступ к статье этого раздела сотруднику другого отдела, это может сделать только Администратор Базы знаний.']|0.32902488
новости в компании каждый сотрудник может публиковать?|"['Такая система дает вам четкое разделение зон ответственности за каждый документ в базе знаний.', 'Подробнее о том, как создавать статьи и настраивать доступы к ним вы можете узнать из нашего видео:\nhttps://www.youtube.com/embed/I3X_mBPn_Fk\n\n### Осваиваем совместную работу над документами\nПосле написания первой версии документа может потребоваться показать его коллегам для того, чтобы получить от них замечания и предложения по доработке или исправлению.', 'На этом шаге (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525537)\n (https://help.platrum.ru/article/55-article)\nвы узнаете как организовать данный процесс в Platrum.', '### Заставим документы работать\nТеперь, когда у вас есть настроенная и наполненная база знаний, пора сделать так, чтобы все ваши документы и регламенты не были написаны ""в стол"".', 'Добавьте проверочные вопросы (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525540)\n (https://help.platrum.ru/article/23-article)\nк каждой статье и запустите процессы обучения и контроля знаний сотрудников.', 'После этого уровень знаний ваших сотрудников поднимется в разы, любое изменение в важных документах будет гарантированно и без промедлений прочитано и усвоено всеми, а новые сотрудники будут в несколько раз быстрее выходить на результат.', '### Знакомимся с отчетом\nОтчет поможет найти документы, которые никто не читает, документы, к которым ни у кого нет доступа, документы без проверочных вопросов и многое другое.']"|0.35846666
новости в компании каждый сотрудник может публиковать?|"['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73031814539/original/FBN4nCegCpUJjSMY6-PdBQU75xf_jDpQ_w.png?1668596588\nСлева вы увидите панель для управления личными сообщениями, вы можете нажать на ""+"", чтобы написать другому сотруднику.', 'Можно обмениваться сообщениями как 1:1, так и создавать небольшие группы до 7 человек.', 'Чтобы создать такую группу, выберите несколько сотрудников и нажмите ""Перейти"".', 'У вас отобразится созданная группа, только ее участники будут видеть сообщения.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73033018093/original/QZ71XDZ2_uJyn4CRlkRx0raIuEbWdDQESg.png?1669360087\nПри нажатии на свою аватарку вы можете поменять статус на один из:\n- В сети - вы в сети и доступны для обсуждений.', '- Отошёл - вы временно недоступны.', '- Не беспокоить - вы совсем недоступны, отключаются уведомления.']"|0.36113504
новости в компании каждый сотрудник может публиковать?|['Это позволяет убедиться, что сотрудник точно знает ответы на все вопросы и хорошо ознакомлен с материалом, а не просто угадал ответ в первый раз.']|0.36194938
Здравствуйте есть api на бронирование?|['Любой сотрудник может зайти в раздел, и забронировать необходимую ему переговорную комнату.', 'Для начала, необходимо нажать на время в нужной комнате:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946996/original/x8v9UfdfPL4BjTfk_ezwbEhU5nMBgeoEdw.png?1651847627\nЧтобы увеличить время - потяните за ячейку:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946999/original/9qdzn6ioDc9yjjiXWV82OhekBl4aLYPlWg.png?1651847628\nДля удобства, вы можете раскрыть окно комнаты, чтобы бронировать на другой день:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008947000/original/YquYOeGMA6yxUQ_-w2BCRUl_Oo9qhA2nCg.png?1651847628\nДля удаления брони, нажмите на нее заново:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946998/original/bCcWsyH1q2JMYKLsjmncHsStb7FzqznDog.png?1651847628\nВажно\n: исторические данные удалять нельзя.', 'Т.е если время бронирования истекло - запись удалить нельзя.', 'Если вам не удобно пользоваться календарным представлением, вы можете открыть окно бронирования:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946997/original/ZFTR9S1ueAGV7KzbnOCqZatKPN9KBqG70w.png?1651847628\nЗдесь в более удобном формате вы сможете выбрать нужное время и увидеть, какие переговорные комнаты доступны на данное время.', '### Доступы\nДанный раздел доступен всем сотрудникам компании.', 'Для того, чтобы настраивать раздел, необходимо иметь соответствующий доступ:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946991/original/G4CpnYv2fpfDogABfv4-JyJOsfn7qIHljQ.png?1651847625']|0.32486793
Здравствуйте есть api на бронирование?|['# Бронирование\n\n\nДанная функциональность предназначена для удобного бронирования чего-либо, например, переговорных комнат.', 'Содержание\n- Как начать?', '- Как забронировать?', '- Доступы\n\n### Как начать?', 'Для начала, вам необходимо настроить пространства, которые у вас есть.', 'Находится данный раздел в настройках:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946930/original/fPbmeT-a82wX9kMtgxTw7oVzJqbiquztPg.png?1651847599\nНапример, у вас есть 3 переговорные комнаты.', 'Создаем пространство и заполняем все необходимые поля:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946993/original/8iucF4dDlib0Xd6nilgMnzPbapZdA9Gxxw.png?1651847626\nПосле добавления переговорных комнат, вы можете добавить их к какой либо категории, создав ее в соответствующем разделе:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946995/original/2VmG3MP4zhAWfg3vdce8paHLcXUaLgQ8PA.png?1651847627\nВажно\n: Убедитесь, что вы открыли данный раздел в настройках:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946994/original/sdlkstLaixOpTI0Z-Eayphn5NoE8gC6xjA.png?1651847627\n\n### Как забронировать?']|0.3524077
Здравствуйте есть api на бронирование?|"['#### Бесплатный\nДанный тариф присваивается проекту при первой регистрации на Platrum.', 'Он предназначен для того, чтобы вы познакомились с нашем сервисом подробнее, смогли ""Пощупать"" его.', 'На бесплатном тарифе вы можете без ограничений:\n1.', 'Создавать структуру своей компании\n, чтобы увидеть преимущества работы именно с Platrum.', 'Советуем создать тестовых пользователей (На старте у вас может быть 5 активных пользователей).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003746393/original/wZS9NYEHp71WAPiIovpCMIUP0Yh-ROJDuQ.jpeg?1646166837\n2.', 'Создавать и заполнять метрики\nкак свои, так и своих подчиненных или сотрудников компании для отслеживания эффективности работы.']"|0.38440147
Здравствуйте есть api на бронирование?|"['Тут вы можете контролировать учет офисного оборудования, его закупку а так же амортизацию (На старте вам доступно до 50 товаров).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614128/original/X52l7jkutmS5nugbNFQSdFDNTfjAzqSHNA.png?1656602701\n10.', 'С помощью нашего расширения для Google Chrome, вы можете проверять своих сотрудников на ошибки и несостыковки в их работе с другими CRM системами (На старте вам доступно до 50 проверок в месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614130/original/_QDDZnzgGTErSVoCNT1YIO7aPzsVaoDl4A.png?1656602701\n11.', 'Сможете познакомиться с нашей парольницей, в которой вы можете хранить все доступы вашего проекта или компании в одном месте, не переживая, что они попадут в чужие руки (На старте вам доступно до 50 паролей).', '#### \n\n#### Тариф ""Начальный""\nДанный тариф подходит небольшим компаниям, которые только начинают свой путь в сфере бизнеса.', 'Для таких компаний был разработан тариф, в который входит все из предыдущего тарифа (Бесплатный), но так же полностью разблокированы функции:\n\n##### Задачи\nЗдесь вы сможете ставить задачи своим сотрудникам не переживая за то, что они забудутся/потеряются или не выполняться.']"|0.38758573
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|"['У него нет ограничений в работе с Академией.', '- Создатель курсов -\xa0сотрудник с таким доступом может создавать курсы, назначать участников, тренеров, проверять результаты участников.', 'Он является ""мини-администратором"" в тех курсах, которые создал он сам.', 'При этом в курсах, назначенных на него, он равен в правах обычному сотруднику\n- Тренер -\xa0сотрудник, который может видеть прогресс всех участников курса, где он назначен тренером, и проверять результаты экзаменов.', 'Тренера может назначить Администратор академии или Создатель курсов среди участников курса.', 'Тренеров среди участников можно отличить по отсутствию шкалы прогресса, а также иконке академической шапочки.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641772/original/8O55yQk7bW2L2w_XvcoQ1KQSMzj5x5qzaw.png?1646058042\n- Участник\xa0- участником курса становится любой сотрудник, которому назначили курс к прохождению.']"|0.24456671
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|['Назначаем сотрудников на должности\nЧтобы у сотрудника была указана должность и он мог приступить к заполнению метрик, нужно поставить его на свой пост на структуре.', 'Назначить сотрудника на должность можно\nпо инструкции.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000524814)\n\n### Шаг 4.', 'Настройте специальные права\nПомимо рядовых сотрудников в компании есть те, кто заведует финансами, складом, проводит контроль качества или занимается обучением.', 'Каждому из них нужны специальные права для настройки инструмента под нужды компании, чтобы владельцу не приходилось делать все одному за всех.', 'В статье (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000524836)\nописано, какие права есть у всех по умолчанию, а какие инструменты требуют особого доступа и как его выдать.', '### Шаг 5.']|0.27410293
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641967/original/pLqoSB0g92laAcPLdf-OI9aziqVyhoK-kQ.png?1646058177\nЕсли нужно добавить большое количество должностей, можно облегчить себе задачу, добавив в курс общего руководителя для этих должностей и включить переключатель в виде стрелки.', 'В этом случае, в курс будут добавлены все подчиненные данного руководителя.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641951/original/z6eqjlS34FqAuXWRXkcKSzB9-Bn5E1NEPg.png?1646058173\nВ нашем примере, т.к. курс предназначен для всех сотрудников компании, добавим в него генерального директора со всеми его подчиненными.', 'В результате получим курс со всеми сотрудниками проекта в списке участников.', '### Настройки курса\nПосле того, как вы создали курс, его можно сделать обязательным и ограничить срок его прохождения:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641952/original/nLDdwukzWXqIfiCu9ZoRFj54L5MSJDqxHg.png?1646058175\nСчитаются календарные дни, а не рабочие, выходные пока тоже учитываются для прохождения.', 'На рабочем столе пользователя будет выводиться уведомление о том, что есть незавершенный обязательный курс:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641954/original/G8AAHbyRzdBcBwEI1VebMTxwVI2qyHr_zA.png?1646058175\nЕсли сотрудник просрочит прохождение обязательного курса, у него заблокируются метрики.', 'У него и его руководителя на рабочем столе уведомление станет красным и текст изменится на то, что есть просроченные обязательные курсы.']|0.27508384
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|['Участник видит его во вкладке \xa0Активные курсы и может пройти.', 'Он не видит, кому еще назначен этот курс, кто является тренером.', 'Владелец проекта по умолчанию имеет доступ ко всем действиям в академии.', 'Он же назначает Администратора и Создателя курсов в настройках доступов:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641771/original/vcDHu7uj_2Sb1ZoWKHLAWV8T_f1wkjVNSQ.png?1646058042\n\n### С чего начать настройку\nДля начала стоит помнить, что Академия работает в тесной связке с Базой знаний, и первые действия начинаются именно с неё:\nhttps://www.youtube.com/embed/esLVA9YBT04\n\n#### Шаг 1.', 'Добавляем тесты\nКурсы формируются из статей Базы знаний, а также созданных в них тестов.', 'После каждого материала в Базе знаний можно добавить проверочный вопрос.', 'Подробнее об этом шаге\nсказано в инструкции.']|0.29340404
