question|document_page_content|similarity_score
Где могу посмотреть удаленные статьи на платрум?|['Об отчете можно прочитать в статье\nОтчет Контроля качества (https://help.platrum.ru/ru-RU/support/solutions/articles/73000525809-Отчет-Контроля-качества)']|0.33523232
Где могу посмотреть удаленные статьи на платрум?|['В Platrum вы можете вести учет всех ваших контрагентов и отслеживать, кто в каких объемах и за что платит вам, а кому вы.']|0.3388434
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|['Скопировать его можно, наведя в режиме редактирования на нужный заголовок:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641267/original/5pmxVSs_0J98LKtDbsvr6kfJbiqjDhk6Rw.png?1646057737\nЕсли ссылаться нужно на одну из уже созданных статей, конкретного сотрудника на структуре или отдел, это можно сделать с помощью операторов #, @, ^ соответственно.']|0.29300395
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|['Как это сделать, описано\nв документации по ссылке.']|0.3204674
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641264/original/y-FxwpgwBv9lopsOdmofXJ_Dx095Y8g-Tg.png?1646057736\nВ это поле помимо ссылки можно также добавить идентификатор заголовка, чтобы сослаться на какую-то часть текст внутри статьи (якорная ссылка).']|0.32179227
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|"['Чтобы получить ссылку, нужно нажать на ""Поделиться"" рядом с названием должности, после чего скопировать адрес из адресной строки браузера:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73034207586/original/GrXNfEeUeFJ0Vg5Vvm0V1htVF7I4tom5BA.png?1670262024\n\n### Должность\nВ информации о должности можно найти:\n- id должности;\n- название блока;\n- название должности;\n- дополнительные поля (например, на скриншоте выше дополнительное поле ""Результат"").']"|0.32749528
Подскажите, пожалусйта, как удалить демо-данные по метрикам|['Иначе впоследствии, когда вы будете наполнять проект своими данными, вы раньше израсходуете лимит, а удаляя демо-данные с уже отредактированной структурой и созданными метриками, потеряете их.']|0.24307175
Подскажите, пожалусйта, как удалить демо-данные по метрикам|['Это делается через Режим редактирования метрик (переход в него по иконке справа вверху):\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732053/original/a_dXr76fyfDKpow_blJRtN1fxI5re0aT5Q.png?1646155679\nУ метрики можно задавать, Название, Описание (пояснение, если название не однозначно описывает суть показателя), можно сделать её обратной (метрика, в которой чем значение меньше - тем лучше), делать её ежедневной, недельной или месячной, а так же можно объединить две метрики в двойную:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732037/original/i_1lXCddMyQN9dfxnG6Ugpu_kpLO5wosaA.png?1646155677\nСреди метрик должности есть главная (ГМ или ГСД).']|0.28350323
Подскажите, пожалусйта, как удалить демо-данные по метрикам|"['Если нужно посмотреть значения за все время заполнения сотрудником метрики, нужно нажать на три точки в правом углу интересующего графика и включить переключатель ""Показать исторические данные"":\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732030/original/ZBRSp1ozqrI0Mxik74f_itTiF2Z-3DyNyw.png?1646155669\n\n#### Проблемы в метриках подчиненных\nВ метриках прямых подчиненных можно увидеть указание на наличие проблем.']"|0.30703175
Подскажите, пожалусйта, как удалить демо-данные по метрикам|['Для этого просто нужно отключить переключатель Двойная метрика в настройках метрик.']|0.30723733
мы можем перенести влю базу знаний на другой аккаунт?|['База знаний будет перенесена в течении 1 рабочего дня.']|0.25724822
мы можем перенести влю базу знаний на другой аккаунт?|['Вы можете организовать базу знаний в соответствии со своим видением и особенностями бизнеса.']|0.28976813
мы можем перенести влю базу знаний на другой аккаунт?|['Проверите, как удобно вести свою базу знаний для хранения и публикации информации внутри компании (На старте вам доступно создание до 20 статей).']|0.2955273
мы можем перенести влю базу знаний на другой аккаунт?|['Один раз организовав структуру внутри базы знаний вам больше не придется вспоминать об этом вопросе, так как система продолжит работать без вашего участия.']|0.30506122
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['(https://help.platrum.ru/ru-RU/support/solutions/articles/73000525790-Остатки)\n\n##### P&L (profit and loss)\nОтчет о прибыльности компании рассмотрен\nв документации (https://help.platrum.ru/ru-RU/support/solutions/articles/73000525783-p-l)\n.']|0.30212548
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['Такая возможность есть как для типов расхода, так и для дохода.']|0.30350652
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['Так, в сводном отчете есть два блока: структура доходов и структура расходов.']|0.30382565
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['В отчете можно посмотреть среднее количество выручки в рабочий и в выходной день, сравнить выручку по периодам, а также задать план роста выручки компании и следить за его выполнением.']|0.30610305
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|['С помощью данного инструмента вы сможете удобно планировать свою деятельность, а также контролировать задачи и цели ваших подчиненных.']|0.24060929
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|['Просроченные задачи из прошлых планов подсвечиваются красным цветом, выполненные - зеленым.']|0.24968144
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|['Это поможет приоритезировать, какие задачи стоит брать в работу первыми.']|0.25609136
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|['Эти задачи также можно перенести себе в план, чтобы можно было следить за результатом ее выполнения, не открывая план сотрудника.']|0.2696203
орг структуру внутри статьи нарисовать можно?|['#### Как распечатать структуру?']|0.29923838
орг структуру внутри статьи нарисовать можно?|['Нет, вы можете создавать статьи, удобные вам по размеру и содержанию']|0.30024338
орг структуру внутри статьи нарисовать можно?|['Например, можно организовать структуру таким образом, чтобы разделы соответствовали отделам структуры, а внутри каждого раздела формируются подкатегории для секций и групп.']|0.31015772
орг структуру внутри статьи нарисовать можно?|['# Частые вопросы по работе со структурой\n\n\nСОДЕРЖАНИЕ\n- Как распечатать структуру?']|0.32565898
как сохранить работу над ошибками?|['Это поможет сотрудникам не совершать те же ошибки вновь.']|0.2974886
как сохранить работу над ошибками?|"['|\nЕсли вы допустили ошибку, можно отменить действие, либо, наоборот, вернуть последнее отмененное, для этjго в левом верхнем углу есть соответствующие кнопки:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641248/original/MBGkK5vb0ZLRRczUEc3iOogUOW3gqCTxrA.png?1646057732\nОтменить действие можно также по команде Ctrl+Z.']"|0.32263812
как сохранить работу над ошибками?|['Будет полезно, если к материалу добавлено много вопросов, и в случае ошибки сотруднику придется потратить много времени, чтобы заново отвечать на все.']|0.32979202
как сохранить работу над ошибками?|['С помощью нашего расширения для Google Chrome, вы можете проверять своих сотрудников на ошибки и несостыковки в их работе с другими CRM системами (На старте вам доступно до 50 проверок в месяц).']|0.3351712
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|['Чтобы перенести задачу в план, и наоборот, из плана, нужно нажать на соответствующую кнопку.']|0.29157302
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|"['Задача ставится сразу на всех сотрудников, занимающих выбранную должность.Для добавления нажмите на ""Добавить задачу"":\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73037407934/original/IPYgYI2RHS7vvHFBu2Ie7UKjJ3fozhC9ew.png?1672303680\nОбратите внимание, что задачи на должность всегда повторяющиеся, период повторения вы можете выбрать в задаче.']"|0.30339885
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|['В этом случае достаточно ввести только название задачи и сохранить, нажав на Enter.']|0.30511248
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73013802115/original/DpkGP-mH78gwyMCYAwtAgbufgb2qJ0gvVA.png?1655979618\nВсе карточки задач в шаблонах не являются реальными задачами - они не будут показываться у сотрудников или в списке задач при фильтрации.']|0.30556417
почему я не вижу доступных курсов в разделе Академия?|['Участникам курса список остальных участников недоступен, так что увидеть прогресс по всем слушателям может только администратор академии или тренер данного курса.']|0.24832278
почему я не вижу доступных курсов в разделе Академия?|['Владелец проекта по умолчанию имеет доступ ко всем действиям в академии.']|0.25358844
почему я не вижу доступных курсов в разделе Академия?|['А курс теперь будет им доступен в списке курсов (на главной странице Академии).']|0.25719705
почему я не вижу доступных курсов в разделе Академия?|['#### Отделы не участвующие в контроле\nПо умолчанию курсы не назначаются сотрудникам, у которых в принципе нет ни одного пройденного курса в Академии.']|0.26528037
можно ли секции в оргсхеме менять местами?|['Любой блок можно поменять местами с другим.']|0.3099447
можно ли секции в оргсхеме менять местами?|['По такому же принципу можно поменять\xa0местами\xa0и сами списки.']|0.3238293
можно ли секции в оргсхеме менять местами?|['Главную должность можно поменять в профиле сотрудника.']|0.32605052
можно ли секции в оргсхеме менять местами?|['Вы можете изменить его на другой удобный вариант, но тогда не будет понятно, как эти задачи расположены на доске относительно друг друга.']|0.33114505
можно как-то, чтоб метрики не удалять, а в архив отправлять?|['Это делается через Режим редактирования метрик (переход в него по иконке справа вверху):\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732053/original/a_dXr76fyfDKpow_blJRtN1fxI5re0aT5Q.png?1646155679\nУ метрики можно задавать, Название, Описание (пояснение, если название не однозначно описывает суть показателя), можно сделать её обратной (метрика, в которой чем значение меньше - тем лучше), делать её ежедневной, недельной или месячной, а так же можно объединить две метрики в двойную:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732037/original/i_1lXCddMyQN9dfxnG6Ugpu_kpLO5wosaA.png?1646155677\nСреди метрик должности есть главная (ГМ или ГСД).']|0.27696204
можно как-то, чтоб метрики не удалять, а в архив отправлять?|['А если ответственный за выполнение показателя уволился, можно всегда передать его метрику приемнику.']|0.29173887
можно как-то, чтоб метрики не удалять, а в архив отправлять?|"['(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525757)\n\n### Передача метрик на одной должности\nhttps://www.youtube.com/embed/HAcKEKceXmQ?list=PLW1EmxdCk9RLifE7Rz6ZvsasPB1QrtGA9\nЕсли на должности меняется сотрудник и вам нужно передать значения метрик, то можно это сделать следующим образом:\n- Снимаете с должности первого сотрудника\n- Назначаете его преемника\n- Переходите на рабочий стол первого сотрудника (даже если он уже удален, вы можете просматривать его метрики)\n- Включаете фильтр ""Показать архивные метрики""\n- В разделе ""Архивные метрики"" у этого сотрудника вы увидите метрики, которые он вел до того, как его сняли с должности.']"|0.29556215
можно как-то, чтоб метрики не удалять, а в архив отправлять?|['Как только сотрудник отправит обязательный курс на проверку, метрики станут ему доступны.']|0.29612565
может ли один курс быть в разных программах?|['Так, статьи одного раздела могут участвовать в разных курсах.']|0.24220908
может ли один курс быть в разных программах?|"['Или ваши курсы разбиты по разным темам, и вам необходимо рассортировать курсы по темам, например, ""Продажи"", ""Продвижение"" и т.д - в этом вам так же помогут программы обучения.']"|0.26344115
может ли один курс быть в разных программах?|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73023387999/original/y8ObPTEilN5DdAgXarLOiCKM_pwROo899A.png?1662561281\nНапример, вам необходимо, чтобы сотрудники проходили курсы в четкой последовательности - вы сможете настроить прохождение программы таким образом, чтобы сотрудники не смог приступить к следующему курсу, пока не будет пройден предыдущий.']|0.31783533
может ли один курс быть в разных программах?|['Тренера может назначить Администратор академии или Создатель курсов среди участников курса.']|0.32184
шаблон на 7 управленний доступен только после оплаты?|['Позже шаблоны будут доработаны, чтобы к ним также можно было настраивать свои доступы.']|0.2698981
шаблон на 7 управленний доступен только после оплаты?|['Брендирование доступно только на тарифе Профи.']|0.29672158
шаблон на 7 управленний доступен только после оплаты?|['Другим пользователям инструмент станет доступен, если:\n- Сотрудник участвует в цепочке согласования платежей\n- У него есть доступ на просмотр или создание платежей\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73015016788/original/4AyCFMvGb-usIdaVcmBgU4VUdfm6Qa2pUQ.png?1657011452\nДоступы к платежной таблице позволяют видеть платежи только по доступным сотруднику кассам и проектам.']|0.301619
шаблон на 7 управленний доступен только после оплаты?|['API-ключ доступен только владельцу проекта.']|0.3141976
Забыл пароль. Как восстановить?|['И напоминая тем самым, что пароль стоит сменить.']|0.2592947
Забыл пароль. Как восстановить?|['Поэтому при его утрате получить пароли будет невозможно и придется заново записывать все пароли.']|0.27709052
Забыл пароль. Как восстановить?|['Поэтому обязательно сохраните мастер пароли где-то в надежном месте, чтобы не забыть их.']|0.2789177
Забыл пароль. Как восстановить?|['Но при этом, фактически, сотрудник еще знает пароль, так как он мог его где-то сохранить.']|0.29086208
Как передать метрики?|['Создавать и заполнять метрики\nкак свои, так и своих подчиненных или сотрудников компании для отслеживания эффективности работы.']|0.25424227
Как передать метрики?|['Это делается через Режим редактирования метрик (переход в него по иконке справа вверху):\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732053/original/a_dXr76fyfDKpow_blJRtN1fxI5re0aT5Q.png?1646155679\nУ метрики можно задавать, Название, Описание (пояснение, если название не однозначно описывает суть показателя), можно сделать её обратной (метрика, в которой чем значение меньше - тем лучше), делать её ежедневной, недельной или месячной, а так же можно объединить две метрики в двойную:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732037/original/i_1lXCddMyQN9dfxnG6Ugpu_kpLO5wosaA.png?1646155677\nСреди метрик должности есть главная (ГМ или ГСД).']|0.2566719
Как передать метрики?|"['### Передача значений метрик\nЕсли вам нужно передать метрику между должностями:\n- Заходите на Рабочий стол к сотруднику, из метрики которого будете копировать значения, в ней нажимаете на три точки, затем в появившемся меню ""Показать исторические данные"";\n- В том же меню нажимаете следом на ""Скопировать данные в буфер обмена"";\n- Заходите на Рабочий стол к сотруднику, которому нужно передать значения метрики;\n- Нажимаете на три точки в метрике, следом ""Вставить данные из буфера обмена"".']"|0.26088372
Как передать метрики?|['Подробнее о работе с метриками можно прочитать в статье\nМетрики.']|0.2626347
Как добавить сотрудника?|['Если у вас есть доступ на добавление сотрудников, в правом верхнем углу вы увидите кнопку для добавления нового сотрудника.']|0.20135015
Как добавить сотрудника?|['Вы можете добавить сотрудника в канал из его профиля.']|0.21194065
Как добавить сотрудника?|['Как добавить сотрудников \xa0в проект, назначить на должности, выдать нужные права и задать графики работы описано в статьях раздела по шагам:\n\n### Шаг 1.']|0.21383244
Как добавить сотрудника?|['Добавляем сотрудников\nВ статье (https://help.platrum.ru/ru-RU/support/solutions/articles/73000524833-Добавление-и-удаление-сотрудников-в-системе)\nприведены примеры, как добавить сотрудников в проект по одному или массово, а также как удалять сотрудников, если они больше не работают в компании.']|0.24569681
Как выдать доступы сотруднику?|['Если у вас есть сотрудник, который работает с заявками (например, финансовый или операционный директор), вы можете выдать ему этот доступ.']|0.23758212
Как выдать доступы сотруднику?|['То есть вы можете выдать сотруднику доступ только к тому паролю или паролям, которые ему нужны.']|0.243333
Как выдать доступы сотруднику?|['Доступы выдаются отдельно каждому сотруднику.']|0.24498123
Как выдать доступы сотруднику?|['Легко и подконтрольно выдавайте доступ сотрудникам к нужным им паролям.']|0.25513497
Ваша учетная запись отключена - почему и что делать?|['Сами по себе мастер пароли ничего не дадут злоумышленнику, так как ему еще понадобится доступ к вашему аккаунту.']|0.33598542
Ваша учетная запись отключена - почему и что делать?|['Это список сотрудников, которые когда-то имели доступ к этому паролю/категории, но сейчас доступ отозван.']|0.3378703
Ваша учетная запись отключена - почему и что делать?|['Если статус выключен, то пользователь не будет учитываться в лицензии, при этом у него не будет доступа в ваш проект.']|0.33898193
Ваша учетная запись отключена - почему и что делать?|['Уведомления будут приходить на электронную почту, которая указана в вашем профиле.']|0.34010884
Как распечатать структуру?|['#### Как распечатать структуру?']|0.14457902
Как распечатать структуру?|['# Частые вопросы по работе со структурой\n\n\nСОДЕРЖАНИЕ\n- Как распечатать структуру?']|0.24193047
Как распечатать структуру?|['Чтобы распечатать структуру, её можно\nсохранить в PDF\nв формате А1 и после чего отдать в печать.']|0.25848028
Как распечатать структуру?|['# Печать структуры\n\n\nЧтобы распечатать структуру, её можно сохранить в PDF формате и после этого отдать в печать.']|0.27312538
Пропали метрики после смены структуры, как вернуть?|['Каждой должности на структуре можно назначить любое кол-во метрик.']|0.31113547
Пропали метрики после смены структуры, как вернуть?|['После того, как метрика создана, ее можно заполнять, устанавливать квоты, смотреть средние значения за периоды.']|0.33199662
Пропали метрики после смены структуры, как вернуть?|['А если ответственный за выполнение показателя уволился, можно всегда передать его метрику приемнику.']|0.3361187
Пропали метрики после смены структуры, как вернуть?|['Подробнее о работе с метриками можно прочитать в статье\nМетрики.']|0.33890626
Как заполнить метрики за предыдущие периоды?|['После того, как метрика создана, ее можно заполнять, устанавливать квоты, смотреть средние значения за периоды.']|0.22515035
Как заполнить метрики за предыдущие периоды?|['Периоды для заполнения метрик формируются исходя из присвоенного сотруднику графика работы.']|0.2506441
Как заполнить метрики за предыдущие периоды?|['Создавать и заполнять метрики\nкак свои, так и своих подчиненных или сотрудников компании для отслеживания эффективности работы.']|0.26076752
Как заполнить метрики за предыдущие периоды?|['На завтра можно поставить только плановое значение (квоту)\n- в недельной можно заполнить все предыдущие значения и значение за текущую неделю (но только, если уже наступил отчетный день)\n- в месячной можно заполнить все предыдущие периоды и значение за текущий месяц (но только, если сегодня последний день текущего месяца)\nЗаполненные значения за несколько подряд идущих периодов объединяются в график и за последние три периода строится линия тренда:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732043/original/GQsdeS5qGwT7gia3De08rR_fOR0rtDQ3BA.png?1646155678\nЕсли сотрудник не пройдет обязательный курс в академии в установленный срок прохождения, у него не будет возможности заполнять метрики на рабочем столе, пока курс не будет пройден.']|0.2608733
Как восстановить пароль?|['И напоминая тем самым, что пароль стоит сменить.']|0.2608469
Как восстановить пароль?|['Вот так выглядит наше письмо:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083302/original/clVjCJL6hqC1CP38A2ih9sgdavZb9vYMgg.png?1645106320\nПароль вы можете всегда сменить в разделе Настройки>Профиль.']|0.2703893
Как восстановить пароль?|['То есть, это не мастер пароль и получить его отсюда обратно нельзя:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003743436/original/DMQZgNFCtAeJvOSaYE_Zb9xEdDkqLT8x4g.png?1646164393\n\n#### Сохранение пароля\nПробуем создать новый пароль, вводим данные и сохраняем.']|0.27283806
Как восстановить пароль?|"['С нашей парольницей данная проблема будет решена, т.к все доступы будут под нашей надежной защитой и в одном месте, которое будет доступно только вам:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003746384/original/IbhhEJFdS8XpSNXjAPwUWlnvtuijY33WuQ.png?1646166828\nВам достаточно запомнить свой ""Мастер пароль"" - пароль от папки, в которой будут находится ваши доступы.']"|0.27326718
Как восстановить удаленную статью?|"['Если вам нужно удалить статью, зайдите в нее, в правом верхнем углу нажмите на три точки, выберите ""Удалить"".']"|0.32582134
Как восстановить удаленную статью?|['Сохранить готовую статью можно как публикацию, видимую всем, у кого есть доступ, а также как черновик.']|0.3288935
Как восстановить удаленную статью?|['При необходимости можно выбрать одну из версий и в режиме редактирования появится кнопка “Восстановить версию”:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641263/original/OfN88jXT0Jv5SlE1eSDbUaJquGOQmSXILQ.png?1646057736\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641241/original/aWReLIPyViImzzjn8TDw25JFiougw0-mUg.png?1646057729\n\n### Добавить в избранное\nЧтобы иметь быстрый доступ к некоторым статьям Базы знаний, можно добавить их в Избранное по нажатию на пиктограмму сердца в правом верхнем углу (доступно в режиме просмотра).']|0.33157164
Как восстановить удаленную статью?|['В этом случае при следующем посещении раздела вы увидите рядом с такой статьей пиктограмму с восклицательным знаком, а самой статье пометку, что есть несохраненные изменения:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641268/original/soDkAI-N6LRQgjv8cCy_QqdD4aiLCEnX-A.png?1646057737\nВажно: Если вы зайдете в базу знаний с другого устройства, вы не увидите последние несохраненные правки.']|0.33355856
Как добавить на должность сотрудника?|['Как добавить сотрудников \xa0в проект, назначить на должности, выдать нужные права и задать графики работы описано в статьях раздела по шагам:\n\n### Шаг 1.']|0.21919855
Как добавить на должность сотрудника?|['Если у вас есть доступ на добавление сотрудников, в правом верхнем углу вы увидите кнопку для добавления нового сотрудника.']|0.21975265
Как добавить на должность сотрудника?|['Назначить сотрудника на должность можно\nпо инструкции.']|0.23507541
Как добавить на должность сотрудника?|['Вы можете добавить сотрудника в канал из его профиля.']|0.23736474
